No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
000901	20040618013319	2004.06.18	01:33:19.50	39.9800	27.7300	0014	3.5	3.5	0.0		0.0	0.0	Ke	CALICA-GONEN (BALIKESIR) [South West  1.5 km]
000902	20040617124849	2004.06.17	12:48:49.10	40.4900	26.1100	0014	3.6	3.6	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000903	20040615120236	2004.06.15	12:02:36.40	40.4500	25.7600	0008	5.2	5.1	5.2	4.8	0.0	4.9	Ke	EGE DENIZI
000904	20040531225008	2004.05.31	22:50:08.30	40.5100	30.6000	0007	4.0	3.9	4.0		0.0	0.0	Ke	HANYATAK-AKYAZI (SAKARYA) [South West  4.6 km]
000905	20040525054048	2004.05.25	05:40:48.70	40.4400	29.1300	0007	3.7	3.7	0.0		0.0	0.0	Ke	GEMLIK (BURSA) [North West  2.3 km]
000906	20040516033048	2004.05.16	03:30:48.70	40.7000	29.3300	0010	4.3	4.3	4.3		0.0	0.0	Ke	IZMIT KÖRFEZI (MARMARA DENIZI)
000907	20040421010501	2004.04.21	01:05:01.40	39.3300	25.9500	0011	3.5	3.5	0.0		0.0	0.0	Ke	BADEMLI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
000908	20040419152716	2004.04.19	15:27:16.50	40.6100	27.7000	0016	4.1	4.0	4.1		0.0	0.0	Ke	ASMALI-MARMARA (BALIKESIR) [South West  1.1 km]
000909	20040417033840	2004.04.17	03:38:40.40	39.1400	29.4800	0006	4.1	4.0	4.1		0.0	0.0	Ke	YUNUSLAR-GEDIZ (KÜTAHYA) [North 1.8 km]
000910	20040413214722	2004.04.13	21:47:22.60	40.7500	31.6400	0010	4.6	0.0	4.6		0.0	0.0	Ke	YENIKOY- (BOLU) [South 2.6 km]
000911	20040408024942	2004.04.08	02:49:42.20	39.1800	25.6700	0020	3.7	0.0	3.7		0.0	0.0	Ke	EGE DENIZI
000912	20040326235957	2004.03.26	23:59:57.60	40.8700	31.0500	0010	3.9	3.9	0.0		0.0	0.0	Ke	SOGUTLU-CILIMLI (DUZCE) [South West  1.6 km]
000913	20040207145315	2004.02.07	14:53:15.60	39.8800	29.2100	0008	3.5	0.0	3.5		0.0	0.0	Ke	ALPAGUT-KELES (BURSA) [West 0.3 km]
000914	20040207145137	2004.02.07	14:51:37.90	39.8900	29.2600	0008	3.5	0.0	3.5		0.0	0.0	Ke	GELEMIC-KELES (BURSA) [West 1.5 km]
000915	20040129063430	2004.01.29	06:34:30.80	40.8600	27.7800	0013	3.5	3.5	0.0		0.0	0.0	Ke	MARMARA DENIZI
000916	20040107011249	2004.01.07	01:12:49.80	39.8800	29.2800	0010	3.5	3.5	0.0		0.0	0.0	Ke	GELEMIC-KELES (BURSA) [South East  1.3 km]
000917	20031231133822	2003.12.31	13:38:22.20	39.0200	26.8600	0008	3.7	3.7	0.0		0.0	0.0	Ke	KATIRALANI-DIKILI (IZMIR) [North West  2.1 km]
000918	20031223130745	2003.12.23	13:07:45.30	39.8600	29.2400	0009	4.0	4.0	4.0		0.0	0.0	Ke	KIRAN ISIKLAR-KELES (BURSA) [East 1.0 km]
000919	20031223122336	2003.12.23	12:23:36.90	39.8800	29.2400	0013	4.6	4.4	4.6		0.0	0.0	Ke	ALPAGUT-KELES (BURSA) [East 2.2 km]
000920	20031106033443	2003.11.06	03:34:43.90	39.1500	25.1400	0010	3.5	3.5	0.0		0.0	0.0	Ke	EGE DENIZI
000921	20031004175306	2003.10.04	17:53:06.00	39.8500	30.5300	0010	3.5	3.5	0.0		0.0	0.0	Ke	HEKIMDAG-TEPEBASI (ESKISEHIR) [South West  7.3 km]
000922	20031002222747	2003.10.02	22:27:47.10	39.8000	30.5400	0011	4.2	4.1	4.2		0.0	0.0	Ke	ODUNPAZARI (ESKISEHIR) [North East  4.0 km]
000923	20031002172204	2003.10.02	17:22:04.60	39.8200	30.5300	0010	3.8	3.7	3.8		0.0	0.0	Ke	TEPEBASI (ESKISEHIR) [North East  5.3 km]
000924	20030927231733	2003.09.27	23:17:33.70	39.0200	29.7200	0012	3.5	3.5	0.0		0.0	0.0	Ke	CUKUROREN-GEDIZ (KÜTAHYA) [North West  3.0 km]
000925	20030904144542	2003.09.04	14:45:42.70	39.0100	28.0300	0016	3.6	3.6	0.0		0.0	0.0	Ke	PEKMEZCI-AKHISAR (MANISA) [North West  1.6 km]
000926	20030903171402	2003.09.03	17:14:02.50	39.4900	26.1400	0005	3.6	3.6	3.6		0.0	0.0	Ke	KOCAKOY-AYVACIK (ÇANAKKALE) [South East  1.4 km]
000927	20030831075056	2003.08.31	07:50:56.10	40.4700	25.9200	0016	4.1	4.0	4.1		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000928	20030809161439	2003.08.09	16:14:39.50	39.2800	28.2500	0008	3.5	3.5	0.0		0.0	0.0	Ke	YOLCUPINAR-SINDIRGI (BALIKESIR) [North West  1.6 km]
000929	20030725072132	2003.07.25	07:21:32.20	40.8900	31.5300	0008	4.3	4.0	4.1		0.0	4.3	Ke	BEKIRLER-YIGILCA (DUZCE) [South 7.3 km]
000930	20030723193705	2003.07.23	19:37:05.80	40.4100	26.1600	0010	3.5	3.5	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000931	20030720044626	2003.07.20	04:46:26.00	40.2800	29.6900	0007	3.7	3.6	3.7		0.0	0.0	Ke	AFSAR-YENISEHIR (BURSA) [South East  1.8 km]
000932	20030719063130	2003.07.19	06:31:30.60	39.0200	29.7400	0007	3.5	3.5	0.0		0.0	0.0	Ke	CUKUROREN-GEDIZ (KÜTAHYA) [North East  2.8 km]
000933	20030718125211	2003.07.18	12:52:11.70	40.4400	26.1200	0010	3.5	3.5	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000934	20030718054404	2003.07.18	05:44:04.50	40.4300	25.8800	0001	3.9	3.8	3.9		0.0	0.0	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North 22.1 km]
000935	20030716162440	2003.07.16	16:24:40.10	40.1400	25.3800	0009	3.5	3.5	0.0		0.0	0.0	Ke	EGE DENIZI
000936	20030713063206	2003.07.13	06:32:06.60	40.4000	25.8400	0007	4.1	4.0	4.1		0.0	0.0	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North West  19.3 km]
000937	20030713050948	2003.07.13	05:09:48.60	40.8300	27.4800	0014	4.0	4.0	0.0		0.0	0.0	Ke	KUMBAG- (TEKIRDAG) [South East  5.0 km]
000938	20030711235114	2003.07.11	23:51:14.60	40.2300	25.4100	0014	4.0	4.0	4.0		0.0	0.0	Ke	EGE DENIZI
000939	20030710090117	2003.07.10	09:01:17.40	40.2000	25.3800	0011	4.4	4.1	4.4		0.0	4.3	Ke	EGE DENIZI
000940	20030710012616	2003.07.10	01:26:16.20	40.4400	25.8700	0005	4.3	4.1	4.3		0.0	4.1	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North 23.3 km]
000941	20030709223708	2003.07.09	22:37:08.90	40.3700	25.9100	0010	3.5	3.4	3.5		0.0	0.0	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North 15.5 km]
000942	20030709223140	2003.07.09	22:31:40.70	40.4000	25.9500	0011	4.7	0.0	4.7		0.0	4.7	Ke	SAROS KÖRFEZI (EGE DENIZI)
000943	20030709220848	2003.07.09	22:08:48.80	40.4000	25.8900	0009	4.2	4.1	4.2		0.0	0.0	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North 18.7 km]
000944	20030709220157	2003.07.09	22:01:57.20	40.3800	25.9200	0009	4.0	4.0	4.0		0.0	0.0	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North 16.7 km]
000945	20030706224208	2003.07.06	22:42:08.40	40.4400	25.9300	0008	4.4	4.1	0.0		0.0	4.4	Ke	SAROS KÖRFEZI (EGE DENIZI)
000946	20030706220549	2003.07.06	22:05:49.10	40.3900	26.0400	0010	4.2	4.0	0.0		0.0	4.2	Ke	SAROS KÖRFEZI (EGE DENIZI)
000947	20030706204852	2003.07.06	20:48:52.90	40.4300	26.0100	0011	4.2	4.2	0.0		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000948	20030706201014	2003.07.06	20:10:14.20	40.5100	26.0600	0008	5.0	4.4	0.0		5.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000949	20030706191224	2003.07.06	19:12:24.70	40.1000	26.6300	0010	3.7	3.7	0.0		0.0	0.0	Ke	BODURLAR- (ÇANAKKALE) [South West  1.7 km]
000950	20030706191028	2003.07.06	19:10:28.90	40.3900	26.1900	0012	5.7	0.0	5.6	5.7	0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000951	20030705215831	2003.07.05	21:58:31.20	40.4000	26.1900	0012	4.1	4.0	4.1		0.0	0.0	Ke	SAROS KÖRFEZI (EGE DENIZI)
000952	20030703094247	2003.07.03	09:42:47.60	39.6700	25.6300	0008	3.7	3.7	0.0		0.0	0.0	Ke	EGE DENIZI
000953	20030622234620	2003.06.22	23:46:20.50	39.0200	28.0300	0011	4.6	4.5	4.6		0.0	0.0	Ke	PEKMEZCI-AKHISAR (MANISA) [North 2.7 km]
000954	20030616051458	2003.06.16	05:14:58.20	39.4500	25.8100	0008	4.1	4.0	4.1		0.0	0.0	Ke	GÜLPINAR AÇIKLARI-ÇANAKKALE (EGE DENIZI)
000955	20030615082640	2003.06.15	08:26:40.20	39.3100	28.2300	0012	3.8	3.8	0.0		0.0	0.0	Ke	YUSUFCAM-SINDIRGI (BALIKESIR) [North East  1.2 km]
000956	20030614101804	2003.06.14	10:18:04.10	40.1200	25.3000	0010	3.5	3.5	0.0		0.0	0.0	Ke	EGE DENIZI
000957	20030614093950	2003.06.14	09:39:50.30	39.2800	28.2200	0009	3.8	3.8	3.8		0.0	0.0	Ke	YUSUFCAM-SINDIRGI (BALIKESIR) [South West  2.2 km]
000958	20030613193800	2003.06.13	19:38:00.20	39.2800	28.2000	0009	3.7	3.6	3.7		0.0	0.0	Ke	CELEBILER-SINDIRGI (BALIKESIR) [South East  2.7 km]
000959	20030613102856	2003.06.13	10:28:56.60	39.3000	28.2000	0010	4.1	4.0	4.1		0.0	0.0	Ke	KOCASINAN-SINDIRGI (BALIKESIR) [South West  1.5 km]
000960	20030612001038	2003.06.12	00:10:38.00	40.2600	25.1600	0010	4.2	4.0	4.2		0.0	0.0	Ke	EGE DENIZI
000961	20030610010150	2003.06.10	01:01:50.60	40.3200	25.6700	0006	4.1	4.0	4.1		0.0	0.0	Ke	EGE DENIZI
000962	20030609174705	2003.06.09	17:47:05.40	40.2100	27.9100	0014	3.8	3.8	0.0		0.0	0.0	Ke	KUS GÖLÜ
000963	20030609174403	2003.06.09	17:44:03.10	40.2100	27.9400	0017	4.9	4.7	4.9		0.0	0.0	Ke	KUS GÖLÜ
000964	20030527232532	2003.05.27	23:25:32.30	40.7900	31.0000	0008	3.8	3.8	0.0		0.0	0.0	Ke	GOLYAKA (DUZCE) [North East  1.5 km]
000965	20030527214816	2003.05.27	21:48:16.20	40.8200	31.0000	0010	3.5	3.5	0.0		0.0	0.0	Ke	SARIDERE-GOLYAKA (DUZCE) [South 0.4 km]
000966	20030521082150	2003.05.21	08:21:50.80	40.7800	30.9600	0014	4.5	4.3	4.5		0.0	0.0	Ke	YESILOVA-GOLYAKA (DUZCE) [North East  0.6 km]
000967	20030428204037	2003.04.28	20:40:37.80	39.1200	27.9500	0009	3.5	3.5	0.0		0.0	0.0	Ke	ASAGIDOLMA-AKHISAR (MANISA) [North East  2.3 km]
000968	20030401075109	2003.04.01	07:51:09.40	40.7400	30.6600	0009	4.1	4.0	4.1		0.0	4.1	Ke	YAYALAR-HENDEK (SAKARYA) [South West  1.6 km]
000969	20030320122534	2003.03.20	12:25:34.60	39.9700	28.7400	0012	4.3	4.3	0.0		0.0	4.1	Ke	OMERALTI-MUSTAFAKEMALPASA (BURSA) [South West  2.8 km]
000970	20030313020904	2003.03.13	02:09:04.40	39.4500	26.1300	0010	3.5	3.5	0.0		0.0	0.0	Ke	KOCAKOY-AYVACIK (ÇANAKKALE) [South 5.8 km]
000971	20030312164610	2003.03.12	16:46:10.30	39.3500	26.0500	0007	3.6	3.6	0.0		0.0	0.0	Ke	BADEMLI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
000972	20030310005532	2003.03.10	00:55:32.90	40.7200	30.5500	0006	3.6	3.6	0.0		0.0	0.0	Ke	BEDILTAHIRBEY-AKYAZI (SAKARYA) [South West  2.5 km]
000973	20030309190133	2003.03.09	19:01:33.50	40.7100	30.5700	0009	4.0	4.0	0.0		0.0	4.0	Ke	BEDILTAHIRBEY-AKYAZI (SAKARYA) [South East  3.7 km]
000974	20030308125937	2003.03.08	12:59:37.90	40.7000	30.6200	0008	3.8	3.8	0.0		0.0	0.0	Ke	YUVALIK-AKYAZI (SAKARYA) [West 1.9 km]
000975	20030308111806	2003.03.08	11:18:06.40	40.8100	30.6300	0001	3.9	3.9	0.0		0.0	0.0	Ke	ASAGICALICA-HENDEK (SAKARYA) [South West  0.6 km]
000976	20030210000026	2003.02.10	00:00:26.30	39.0200	26.3000	0033	3.7	3.7	0.0		0.0	0.0	Ke	MIDILLI ADASI (EGE DENIZI)
000977	20030105122246	2003.01.05	12:22:46.20	39.5400	28.4300	0017	3.6	3.6	0.0		0.0	0.0	Ke	GURLEYEN-DURSUNBEY (BALIKESIR) [East 1.5 km]
000978	20030105004641	2003.01.05	00:46:41.80	39.2400	28.0900	0015	3.5	3.5	0.0		0.0	0.0	Ke	KOZLU-SINDIRGI (BALIKESIR) [North West  0.4 km]
000979	20021126043043	2002.11.26	04:30:43.80	39.0000	25.6400	0014	3.5	3.5	0.0		0.0	0.0	Ke	EGE DENIZI
000980	20021126031541	2002.11.26	03:15:41.70	39.1100	25.7300	0019	4.0	4.0	0.0		0.0	0.0	Ke	EGE DENIZI
000981	20021125115806	2002.11.25	11:58:06.50	39.6100	25.1900	0008	3.7	3.7	0.0		0.0	0.0	Ke	EGE DENIZI
000982	20021119144331	2002.11.19	14:43:31.60	40.9200	31.6100	0010	3.7	3.7	0.0		0.0	0.0	Ke	YOGUNPELIT-YIGILCA (DUZCE) [South 5.1 km]
000983	20021110090436	2002.11.10	09:04:36.90	40.7800	31.5800	0005	3.6	3.6	0.0		0.0	0.0	Ke	PIRAHMETLER- (BOLU) [North East  2.8 km]
000984	20021110064844	2002.11.10	06:48:44.20	40.0100	25.4300	0005	3.8	3.8	0.0		0.0	0.0	Ke	EGE DENIZI
000985	20021102043415	2002.11.02	04:34:15.30	39.3300	25.7400	0018	3.7	3.7	0.0		0.0	0.0	Ke	EGE DENIZI
000986	20020917120530	2002.09.17	12:05:30.50	40.7200	30.6100	0006	4.0	4.0	0.0		0.0	0.0	Ke	TOPAGAC-AKYAZI (SAKARYA) [South West  1.7 km]
000987	20020826224403	2002.08.26	22:44:03.40	40.9100	31.0100	0006	3.6	3.6	0.0		0.0	0.0	Ke	KARACORTLEN-CILIMLI (DUZCE) [South East  0.8 km]
000988	20020803124105	2002.08.03	12:41:05.20	41.8700	27.4700	0016	3.5	3.5	0.0		0.0	0.0	Ke	ARMAGAN- (KIRKLARELI) [East 3.7 km]
000989	20020731022813	2002.07.31	02:28:13.80	39.0000	29.5900	0009	3.5	3.5	0.0		0.0	0.0	Ke	UGURLUCA-GEDIZ (KÜTAHYA) [North West  2.9 km]
000990	20020709233825	2002.07.09	23:38:25.80	39.2900	27.8500	0009	3.6	3.6	0.0		0.0	0.0	Ke	GOKCUKUR-KIRKAGAC (MANISA) [West 1.0 km]
000991	20020709223915	2002.07.09	22:39:15.40	39.3100	27.8400	0008	4.3	4.0	4.3		0.0	0.0	Ke	HAMIDIYE-KIRKAGAC (MANISA) [North East  2.4 km]
000992	20020706013705	2002.07.06	01:37:05.90	40.7500	27.5700	0016	3.5	3.5	0.0		0.0	0.0	Ke	MARMARA DENIZI
000993	20020607191918	2002.06.07	19:19:18.20	39.1900	28.1900	0012	3.5	3.5	0.0		0.0	0.0	Ke	YAYLACIK-SINDIRGI (BALIKESIR) [South East  2.6 km]
000994	20020606050959	2002.06.06	05:09:59.80	39.0600	28.0100	0008	4.3	4.3	4.2		0.0	0.0	Ke	BASLAMIS-AKHISAR (MANISA) [South East  3.6 km]
000995	20020519021300	2002.05.19	02:13:00.10	39.1900	27.2900	0010	3.6	3.6	0.0		0.0	0.0	Ke	FERIZLER-BERGAMA (IZMIR) [South West  0.5 km]
000996	20020505092209	2002.05.05	09:22:09.80	40.5300	28.3200	0007	4.1	3.9	4.1		0.0	0.0	Ke	MARMARA DENIZI
000997	20020504110243	2002.05.04	11:02:43.90	39.1300	27.8700	0014	3.6	3.6	0.0		0.0	0.0	Ke	BOSTANCI-KIRKAGAC (MANISA) [North East  1.0 km]
000998	20020422175444	2002.04.22	17:54:44.50	39.2900	27.6800	0008	3.8	3.8	0.0		0.0	0.0	Ke	GOKTAS-SOMA (MANISA) [South East  2.2 km]
000999	20020412145557	2002.04.12	14:55:57.00	40.2100	25.1300	0017	4.0	4.0	4.0		0.0	0.0	Ke	EGE DENIZI
001000	20020408043850	2002.04.08	04:38:50.20	41.6000	25.1600	0003	3.5	3.5	0.0		0.0	0.0	Ke	BULGARISTAN
001001	20020407120911	2002.04.07	12:09:11.10	41.7600	25.0500	0004	3.5	3.5	0.0		0.0	0.0	Ke	BULGARISTAN
001002	20020406074914	2002.04.06	07:49:14.30	40.3900	26.4300	0008	3.8	3.8	0.0		0.0	0.0	Ke	TAYFURKOY-GELIBOLU (ÇANAKKALE) [South West  3.9 km]
001003	20020406054720	2002.04.06	05:47:20.10	41.5800	25.7200	0015	4.0	3.8	0.0		0.0	4.0	Ke	BULGARISTAN
001004	20020405131408	2002.04.05	13:14:08.90	41.4900	25.7300	0010	4.7	4.6	0.0		0.0	4.7	Ke	BULGARISTAN
001005	20020402194531	2002.04.02	19:45:31.80	39.3300	27.8500	0006	3.8	3.8	0.0		0.0	0.0	Ke	YAZOREN-SAVASTEPE (BALIKESIR) [East 2.8 km]
001006	20020330220122	2002.03.30	22:01:22.00	40.3200	25.9500	0010	3.5	3.5	0.0		0.0	0.0	Ke	KALEKOY-GOKCEADA (ÇANAKKALE) [North East  10.9 km]
001007	20020323053841	2002.03.23	05:38:41.90	40.8100	27.8800	0005	3.7	3.7	0.0		0.0	0.0	Ke	MARMARA DENIZI
001008	20020323023610	2002.03.23	02:36:10.60	40.8100	27.8400	0012	4.8	4.8	4.3		0.0	0.0	Ke	MARMARA DENIZI
001009	20020228083751	2002.02.28	08:37:51.90	40.7900	28.1700	0008	4.1	4.1	0.0		0.0	0.0	Ke	MARMARA DENIZI
001010	20011203204017	2001.12.03	20:40:17.70	39.3800	25.9600	0027	3.6	3.6	0.0		0.0	0.0	Ke	BADEMLI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
001011	20011203043544	2001.12.03	04:35:44.40	40.6600	31.7200	0003	3.5	3.5	0.0		0.0	0.0	Ke	DEMIRCILER- (BOLU) [South East  5.3 km]
001012	20011029202153	2001.10.29	20:21:53.40	39.1000	25.0100	0015	4.4	4.4	0.0		0.0	0.0	Ke	EGE DENIZI
001013	20011017022713	2001.10.17	02:27:13.50	39.8900	26.8000	0007	3.5	3.5	0.0		0.0	0.0	Ke	OSMANIYE-BAYRAMIC (ÇANAKKALE) [North 1.7 km]
001014	20010926081534	2001.09.26	08:15:34.40	40.1000	25.2100	0006	3.8	3.8	0.0		0.0	0.0	Ke	EGE DENIZI
001015	20010926062141	2001.09.26	06:21:41.00	40.1500	25.1300	0010	3.8	3.8	0.0		0.0	0.0	Ke	EGE DENIZI
001016	20010926025955	2001.09.26	02:59:55.10	40.2600	25.3300	0033	3.6	3.6	0.0		0.0	0.0	Ke	EGE DENIZI
001017	20010902192736	2001.09.02	19:27:36.70	39.0000	31.4200	0005	3.7	3.7	0.0		0.0	0.0	Ke	DAVULGA-EMIRDAG (AFYONKARAHISAR) [North East  4.5 km]
001018	20010826004112	2001.08.26	00:41:12.80	40.9800	31.5400	0006	4.6	4.6	0.0		0.0	0.0	Ke	CIFTLIKKOY-YIGILCA (DUZCE) [South 0.9 km]
001019	20010813111100	2001.08.13	11:11:00.80	39.3400	27.8700	0006	3.8	3.8	0.0		0.0	0.0	Ke	KOZDEREGUVEN- (BALIKESIR) [South West  2.0 km]
001020	20010813053721	2001.08.13	05:37:21.70	39.6300	26.4200	0015	3.5	3.5	0.0		0.0	0.0	Ke	SAPANCA-AYVACIK (ÇANAKKALE) [South East  2.2 km]
001021	20010808131222	2001.08.08	13:12:22.80	39.3500	26.5800	0001	3.8	3.8	0.0		0.0	0.0	Ke	EDREMIT KÖRFEZI (EGE DENIZI)
001022	20010808030127	2001.08.08	03:01:27.00	40.7900	30.8100	0015	3.6	3.6	0.0		0.0	0.0	Ke	YESILVADI-HENDEK (SAKARYA) [North West  1.6 km]
001023	20010628113536	2001.06.28	11:35:36.20	39.2800	27.8600	0005	3.5	3.5	0.0		0.0	0.0	Ke	GOKCUKUR-KIRKAGAC (MANISA) [South 1.1 km]
001024	20010624114936	2001.06.24	11:49:36.30	39.3800	27.8200	0008	3.6	3.6	0.0		0.0	0.0	Ke	CAKILLIK- (BALIKESIR) [South West  2.2 km]
001025	20010623121821	2001.06.23	12:18:21.50	39.3200	27.9000	0011	4.2	4.2	0.0		0.0	0.0	Ke	KOCAISKAN-KIRKAGAC (MANISA) [South 1.6 km]
001026	20010623032243	2001.06.23	03:22:43.60	39.2900	27.8100	0005	3.5	3.5	0.0		0.0	0.0	Ke	HAMIDIYE-KIRKAGAC (MANISA) [South West  1.0 km]
001027	20010622195621	2001.06.22	19:56:21.40	39.2900	27.8800	0008	3.7	3.7	0.0		0.0	0.0	Ke	FIRDANLAR-KIRKAGAC (MANISA) [South West  1.0 km]
001028	20010622115450	2001.06.22	11:54:50.60	39.3800	27.9000	0007	5.0	5.0	0.0		4.6	0.0	Ke	DEDEBURNU- (BALIKESIR) [South West  3.1 km]
001029	20010603234825	2001.06.03	23:48:25.70	39.0000	27.1900	0006	3.7	3.7	0.0		0.0	0.0	Ke	AVUNDUK-BERGAMA (IZMIR) [North West  1.7 km]
001030	20010531193950	2001.05.31	19:39:50.20	39.5000	26.3300	0010	3.9	3.9	0.0		0.0	0.0	Ke	BEHRAM-AYVACIK (ÇANAKKALE) [North West  0.9 km]
001031	20010528173213	2001.05.28	17:32:13.60	39.3500	27.8500	0005	3.5	3.5	0.0		0.0	0.0	Ke	KOZDEREGUVEN- (BALIKESIR) [South West  2.5 km]
001032	20010524071658	2001.05.24	07:16:58.60	39.3200	27.8700	0007	3.8	3.8	0.0		0.0	0.0	Ke	KOCAISKAN-KIRKAGAC (MANISA) [South West  3.2 km]
001033	20010524064727	2001.05.24	06:47:27.20	39.3700	27.8200	0009	3.5	3.5	0.0		0.0	0.0	Ke	CAKILLIK- (BALIKESIR) [South West  2.7 km]
001034	20010524062554	2001.05.24	06:25:54.10	39.3500	27.8900	0006	3.9	3.9	0.0		0.0	0.0	Ke	KOZDEREGUVEN- (BALIKESIR) [South East  1.4 km]
001035	20010524045524	2001.05.24	04:55:24.20	39.3200	27.8300	0007	3.6	3.6	0.0		0.0	0.0	Ke	YAZOREN-SAVASTEPE (BALIKESIR) [South East  1.7 km]
001036	20010524031808	2001.05.24	03:18:08.30	39.3500	27.8400	0007	4.1	4.1	0.0		0.0	0.0	Ke	YAZOREN-SAVASTEPE (BALIKESIR) [North East  2.8 km]
001037	20010506030808	2001.05.06	03:08:08.00	40.9300	31.1800	0007	3.8	3.8	0.0		0.0	0.0	Ke	GULDERE- (DUZCE) [South West  1.1 km]
001038	20010419204926	2001.04.19	20:49:26.20	39.0700	29.4900	0006	3.5	3.5	0.0		0.0	0.0	Ke	ISIKLAR-GEDIZ (KÜTAHYA) [North West  1.0 km]
001039	20010418210603	2001.04.18	21:06:03.10	40.9000	31.4100	0008	3.7	3.7	0.0		0.0	0.0	Ke	KIRIK-YIGILCA (DUZCE) [South East  2.8 km]
001040	20010401224221	2001.04.01	22:42:21.00	39.5100	28.1400	0007	3.5	3.5	0.0		0.0	0.0	Ke	YENIKOY-BIGADIC (BALIKESIR) [South East  1.9 km]
001041	20010401011847	2001.04.01	01:18:47.50	40.9300	31.0700	0009	3.9	3.9	0.0		0.0	0.0	Ke	BICKIBASI-CILIMLI (DUZCE) [South West  0.4 km]
001042	20010324130739	2001.03.24	13:07:39.60	40.8600	28.8500	0011	3.7	3.7	0.0		0.0	0.0	Ke	MARMARA DENIZI
001043	20010314203420	2001.03.14	20:34:20.20	40.8500	27.6400	0008	4.0	4.0	0.0		0.0	0.0	Ke	TEKIRDAG AÇIKLARI (MARMARA DENIZI)
001044	20010227061455	2001.02.27	06:14:55.40	39.0900	26.8400	0009	3.8	3.8	0.0		0.0	0.0	Ke	DIKILI (IZMIR) [North West  4.6 km]
001045	20010227041048	2001.02.27	04:10:48.30	39.0800	26.7900	0009	3.7	3.7	0.0		0.0	0.0	Ke	DIKILI AÇIKLARI-IZMIR (EGE DENIZI)
001046	20010217101920	2001.02.17	10:19:20.70	40.3400	26.0500	0005	3.6	3.6	0.0		0.0	0.0	Ke	KEMALYERI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
001047	20010201095846	2001.02.01	09:58:46.90	40.0600	27.7400	0007	3.9	3.9	0.0		0.0	0.0	Ke	KOCBAYIRI-GONEN (BALIKESIR) [South West  0.5 km]
001048	20010124051940	2001.01.24	05:19:40.70	39.6300	25.8800	0008	3.8	3.8	0.0		0.0	0.0	Ke	GÜLPINAR AÇIKLARI-ÇANAKKALE (EGE DENIZI)
001049	20010119043836	2001.01.19	04:38:36.50	39.1400	27.8300	0012	3.8	3.8	0.0		0.0	0.0	Ke	BOSTANCI-KIRKAGAC (MANISA) [North West  2.7 km]
001050	20010116033302	2001.01.16	03:33:02.20	40.9000	29.0700	0013	4.0	4.0	0.0		0.0	0.0	Ke	ADALAR (ISTANBUL) [North West  5.7 km]
001051	20010107115810	2001.01.07	11:58:10.40	39.5000	26.6200	0010	3.6	3.6	0.0		0.0	0.0	Ke	KUCUKKUYU-AYVACIK (ÇANAKKALE) [South East  5.4 km]
001052	20001216112619	2000.12.16	11:26:19.50	39.2200	27.7900	0005	3.5	3.5	0.0		0.0	0.0	Ke	KARACAKAS-SOMA (MANISA) [North East  1.0 km]
001053	20001212053335	2000.12.12	05:33:35.80	39.1300	27.9200	0005	3.6	3.6	0.0		0.0	0.0	Ke	DOLMADEGIRMEN-AKHISAR (MANISA) [North West  1.5 km]
001054	20001206140738	2000.12.06	14:07:38.60	39.6600	28.5900	0009	3.6	3.6	0.0		0.0	0.0	Ke	DURABEYLER-DURSUNBEY (BALIKESIR) [South West  2.2 km]
001055	20001205082414	2000.12.05	08:24:14.60	39.1300	27.9200	0007	3.7	3.7	0.0		0.0	0.0	Ke	DOLMADEGIRMEN-AKHISAR (MANISA) [North West  1.5 km]
001056	20001130030503	2000.11.30	03:05:03.10	40.1300	25.1100	0001	3.5	3.5	0.0		0.0	0.0	Ke	EGE DENIZI
001057	20001124164619	2000.11.24	16:46:19.20	40.9000	31.3000	0000	3.5	3.5	0.0		0.0	0.0	Ke	ESENCAM- (DUZCE) [East 3.1 km]
001058	20001123182610	2000.11.23	18:26:10.20	40.6600	30.3900	0012	3.9	3.9	0.0		0.0	0.0	Ke	CINARDIBI-ARIFIYE (SAKARYA) [South West  0.4 km]
